sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3,configuration,source_file,row_in_source,response_id,extraversion,agreeableness,conscientiousness,neuroticism,openness,ad_attitude_core,purchase_intention_core,ad_attitude_all_items,purchase_intention_all_items
342,promotion,Female,<20,High school,Managerial employee,Single,">46,000,000 VND",Chinese,4,3,1,3,3,4,5,4,2,5,1,3,2,1,1,3.0,3.0,4.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1335,Chinese__deepseek-r1_14b__row01335,2.6666666666666665,3.3333333333333335,3.6666666666666665,3.0,1.3333333333333333,3.0,4.5,3.5,4.0
343,promotion,Male,<20,Bachelor’s degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",Chinese,4,5,2,4,2,5,5,2,4,4,3,1,3,2,4,5.0,4.0,6.0,5.0,5.0,4.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1336,Chinese__deepseek-r1_14b__row01336,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.6666666666666665,3.0,4.5,5.0,5.0,5.0
344,promotion,Male,40–49,High school,Civil servant,Married,"16,000,000–25,000,000 VND",Chinese,1,1,2,1,1,1,1,1,4,1,2,1,1,4,5,3.0,3.0,2.0,3.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1337,Chinese__deepseek-r1_14b__row01337,1.3333333333333333,1.0,2.0,1.3333333333333333,3.3333333333333335,3.0,3.5,2.75,3.0
345,promotion,Male,20–29,High school,Office worker,Single,"36,000,000–45,000,000 VND",Chinese,4,2,5,1,3,2,4,5,1,4,3,3,2,2,3,4.0,5.0,5.0,6.0,4.0,5.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1338,Chinese__deepseek-r1_14b__row01338,3.6666666666666665,2.0,3.3333333333333335,3.3333333333333335,2.3333333333333335,4.5,5.0,5.0,4.666666666666667
346,promotion,Male,30–39,Postgraduate degree,Managerial employee,Married,"<15,000,000 VND",Chinese,5,1,4,5,2,2,3,5,1,4,1,4,1,2,3,3.0,2.0,3.0,2.0,1.0,1.0,2.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1339,Chinese__deepseek-r1_14b__row01339,3.3333333333333335,3.0,3.0,3.0,2.0,2.5,1.5,2.5,1.3333333333333333
347,promotion,Female,>60,High school,Office worker,Living with parents,"<15,000,000 VND",Chinese,1,4,4,4,2,2,5,3,4,2,3,1,5,2,3,3.0,4.0,4.0,2.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1340,Chinese__deepseek-r1_14b__row01340,3.0,2.6666666666666665,4.0,2.0,3.3333333333333335,3.5,4.5,3.25,4.0
348,promotion,Male,<20,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",Chinese,4,1,2,5,4,1,2,4,1,2,5,5,5,4,2,5.0,6.0,4.0,5.0,5.0,5.0,7.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1341,Chinese__deepseek-r1_14b__row01341,2.3333333333333335,3.3333333333333335,2.3333333333333335,4.0,3.6666666666666665,5.5,6.0,5.0,5.666666666666667
349,promotion,Male,40–49,High school,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,3,4,2,5,2,2,4,2,4,4,1,4,3,1,1,4.0,3.0,3.0,4.0,3.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1342,Chinese__deepseek-r1_14b__row01342,3.0,3.0,3.3333333333333335,3.0,1.6666666666666667,3.5,3.0,3.5,3.0
350,promotion,Male,50–59,Bachelor’s degree,Other,Divorced,"36,000,000–45,000,000 VND",Chinese,4,2,1,3,4,4,4,4,3,3,5,4,4,1,5,4.0,3.0,3.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1343,Chinese__deepseek-r1_14b__row01343,2.3333333333333335,3.6666666666666665,3.6666666666666665,4.0,3.3333333333333335,3.5,4.5,3.5,4.0
351,promotion,Female,<20,Postgraduate degree,Civil servant,Divorced,"<15,000,000 VND",Chinese,4,2,3,1,3,4,2,3,5,3,3,4,4,4,4,4.0,5.0,3.0,4.0,4.0,5.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1344,Chinese__deepseek-r1_14b__row01344,3.0,2.6666666666666665,3.3333333333333335,3.3333333333333335,4.0,4.5,5.0,4.0,4.666666666666667
352,promotion,Male,40–49,High school,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,4,4,2,3,5,4,3,2,4,2,4,2,2,3,2,3.0,4.0,5.0,3.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1345,Chinese__deepseek-r1_14b__row01345,3.3333333333333335,4.0,3.0,2.6666666666666665,2.3333333333333335,3.5,5.5,3.75,5.0
353,promotion,Male,50–59,Postgraduate degree,Civil servant,Married,"36,000,000–45,000,000 VND",Chinese,5,3,1,2,5,4,5,4,5,3,2,5,1,3,1,3.0,4.0,4.0,4.0,4.0,3.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1346,Chinese__deepseek-r1_14b__row01346,3.0,3.6666666666666665,4.666666666666667,3.3333333333333335,1.6666666666666667,3.5,4.0,3.75,4.0
354,promotion,Female,<20,Postgraduate degree,Civil servant,Living with parents,"26,000,000–35,000,000 VND",Chinese,2,2,4,2,4,4,5,5,3,5,3,4,3,2,5,3.0,4.0,4.0,5.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1347,Chinese__deepseek-r1_14b__row01347,2.6666666666666665,3.3333333333333335,4.333333333333333,4.0,3.3333333333333335,3.5,5.5,4.0,5.0
355,promotion,Female,<20,Bachelor’s degree,Civil servant,Living with parents,">46,000,000 VND",Chinese,2,1,3,2,5,4,3,1,3,1,2,1,3,3,3,2.0,3.0,4.0,3.0,3.0,2.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1348,Chinese__deepseek-r1_14b__row01348,2.0,3.6666666666666665,2.3333333333333335,1.3333333333333333,3.0,2.5,2.5,3.0,2.6666666666666665
356,promotion,Female,30–39,High school,Office worker,Divorced,">46,000,000 VND",Chinese,5,5,3,2,5,4,5,2,2,3,2,3,1,3,4,5.0,5.0,5.0,6.0,4.0,4.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1349,Chinese__deepseek-r1_14b__row01349,4.333333333333333,3.6666666666666665,3.0,2.6666666666666665,2.6666666666666665,5.0,4.0,5.25,4.0
357,promotion,Male,20–29,Bachelor’s degree,Office worker,Single,"26,000,000–35,000,000 VND",Chinese,5,3,1,4,3,2,2,2,1,4,2,5,1,5,3,3.0,4.0,3.0,3.0,2.0,2.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1350,Chinese__deepseek-r1_14b__row01350,3.0,3.0,1.6666666666666667,3.6666666666666665,3.0,3.5,2.5,3.25,2.3333333333333335
358,promotion,Male,50–59,Postgraduate degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,4,2,3,3,3,2,5,2,5,3,4,5,1,2,5,3.0,4.0,4.0,3.0,2.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1351,Chinese__deepseek-r1_14b__row01351,3.0,2.6666666666666665,4.0,4.0,2.6666666666666665,3.5,3.0,3.5,2.6666666666666665
359,promotion,Female,40–49,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,4,2,5,1,4,3,2,2,5,3,2,1,3,1,4,5.0,4.0,5.0,6.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1352,Chinese__deepseek-r1_14b__row01352,3.6666666666666665,2.6666666666666665,3.0,2.0,2.6666666666666665,4.5,4.5,5.0,4.0
360,promotion,Female,>60,Bachelor’s degree,Other,Single,"16,000,000–25,000,000 VND",Chinese,1,3,1,4,5,4,5,3,4,4,5,1,5,1,5,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1353,Chinese__deepseek-r1_14b__row01353,1.6666666666666667,4.333333333333333,4.0,3.3333333333333335,3.6666666666666665,3.5,4.5,4.0,4.0
361,promotion,Male,40–49,High school,Other,Married,">46,000,000 VND",Chinese,1,1,1,4,3,2,4,2,3,3,1,5,3,2,2,3.0,4.0,3.0,3.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1354,Chinese__deepseek-r1_14b__row01354,1.0,3.0,3.0,3.0,2.3333333333333335,3.5,4.5,3.25,4.0
362,promotion,Male,20–29,Bachelor’s degree,Blue-collar worker,Single,"<15,000,000 VND",Chinese,4,2,5,1,2,4,5,5,5,5,3,4,2,4,1,4.0,5.0,5.0,6.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1355,Chinese__deepseek-r1_14b__row01355,3.6666666666666665,2.3333333333333335,5.0,4.0,2.3333333333333335,4.5,4.5,5.0,4.0
363,promotion,Male,30–39,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,2,2,2,5,4,3,5,4,5,1,2,3,4,4,5,4.0,3.0,5.0,4.0,4.0,6.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1356,Chinese__deepseek-r1_14b__row01356,2.0,4.0,4.666666666666667,2.0,4.333333333333333,3.5,6.0,4.0,5.333333333333333
364,promotion,Male,>60,High school,Managerial employee,Married,"26,000,000–35,000,000 VND",Chinese,2,1,1,1,2,4,2,3,1,2,5,4,3,5,3,3.0,4.0,2.0,3.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1357,Chinese__deepseek-r1_14b__row01357,1.3333333333333333,2.3333333333333335,2.0,3.6666666666666665,3.6666666666666665,3.5,3.5,3.0,3.0
365,promotion,Female,20–29,Bachelor’s degree,Office worker,Divorced,"26,000,000–35,000,000 VND",Chinese,2,5,3,4,3,4,2,2,3,4,2,1,2,5,5,4.0,5.0,4.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1358,Chinese__deepseek-r1_14b__row01358,3.3333333333333335,3.6666666666666665,2.3333333333333335,2.3333333333333335,4.0,4.5,4.5,4.25,4.0
366,promotion,Male,30–39,High school,Student,Living with parents,">46,000,000 VND",Chinese,4,3,4,5,5,5,5,3,3,4,3,1,2,5,4,4.0,3.0,5.0,4.0,3.0,2.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1359,Chinese__deepseek-r1_14b__row01359,3.6666666666666665,5.0,3.6666666666666665,2.6666666666666665,3.6666666666666665,3.5,3.0,4.0,3.0
367,promotion,Male,>60,Postgraduate degree,Office worker,Single,"<15,000,000 VND",Chinese,5,1,2,2,1,1,5,4,4,3,3,4,1,2,3,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1360,Chinese__deepseek-r1_14b__row01360,2.6666666666666665,1.3333333333333333,4.333333333333333,3.3333333333333335,2.0,3.5,3.5,4.5,3.0
368,promotion,Female,40–49,Bachelor’s degree,Other,Divorced,"16,000,000–25,000,000 VND",Chinese,5,5,1,1,4,3,4,2,5,3,1,4,5,1,2,6.0,6.0,6.0,6.0,5.0,6.0,7.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1361,Chinese__deepseek-r1_14b__row01361,3.6666666666666665,2.6666666666666665,3.6666666666666665,2.6666666666666665,2.6666666666666665,6.0,6.5,6.0,6.0
369,promotion,Male,20–29,Postgraduate degree,Other,Living with parents,"26,000,000–35,000,000 VND",Chinese,2,5,1,5,3,1,1,4,1,4,5,5,4,2,5,5.0,4.0,6.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1362,Chinese__deepseek-r1_14b__row01362,2.6666666666666665,3.0,2.0,4.666666666666667,3.6666666666666665,4.5,4.5,5.0,4.0
370,promotion,Male,<20,Postgraduate degree,Student,Living with parents,"<15,000,000 VND",Chinese,4,1,2,2,4,3,3,5,1,3,2,3,4,4,4,3.0,5.0,5.0,5.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1363,Chinese__deepseek-r1_14b__row01363,2.3333333333333335,3.0,3.0,2.6666666666666665,4.0,4.0,3.5,4.5,3.0
371,promotion,Female,30–39,Bachelor’s degree,Office worker,Single,"<15,000,000 VND",Chinese,3,2,2,2,1,1,3,5,3,2,5,4,1,5,5,3.0,3.0,4.0,3.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1364,Chinese__deepseek-r1_14b__row01364,2.3333333333333335,1.3333333333333333,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.0,4.5,3.25,4.0
372,promotion,Female,20–29,Bachelor’s degree,Office worker,Married,">46,000,000 VND",Chinese,1,1,5,3,5,5,3,2,2,3,3,5,5,3,1,5.0,4.0,5.0,6.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1365,Chinese__deepseek-r1_14b__row01365,2.3333333333333335,4.333333333333333,2.3333333333333335,3.6666666666666665,3.0,4.5,4.5,5.0,4.0
373,promotion,Female,40–49,High school,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,3,5,2,2,5,2,4,5,5,4,4,5,4,5,5,4.0,4.0,3.0,5.0,2.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1366,Chinese__deepseek-r1_14b__row01366,3.3333333333333335,3.0,4.666666666666667,4.333333333333333,4.666666666666667,4.0,4.5,4.0,3.6666666666666665
374,promotion,Female,>60,Bachelor’s degree,Blue-collar worker,Single,"26,000,000–35,000,000 VND",Chinese,5,5,1,3,2,1,2,5,1,4,4,4,3,1,5,5.0,4.0,5.0,3.0,5.0,6.0,7.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1367,Chinese__deepseek-r1_14b__row01367,3.6666666666666665,2.0,2.6666666666666665,4.0,3.0,4.5,6.5,4.25,6.0
375,promotion,Male,40–49,Postgraduate degree,Managerial employee,Divorced,">46,000,000 VND",Chinese,2,4,2,3,2,4,1,5,4,5,1,4,4,4,1,3.0,5.0,4.0,3.0,4.0,5.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1368,Chinese__deepseek-r1_14b__row01368,2.6666666666666665,3.0,3.3333333333333335,3.3333333333333335,3.0,4.0,5.0,3.75,4.666666666666667
376,promotion,Male,20–29,Bachelor’s degree,Civil servant,Divorced,">46,000,000 VND",Chinese,4,4,1,3,1,5,1,3,2,5,2,2,3,4,1,3.0,4.0,3.0,3.0,2.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1369,Chinese__deepseek-r1_14b__row01369,3.0,3.0,2.0,3.0,2.6666666666666665,3.5,3.0,3.25,2.6666666666666665
377,promotion,Female,<20,Bachelor’s degree,Other,Married,"<15,000,000 VND",Chinese,1,4,2,1,5,5,1,3,1,4,2,3,2,1,1,3.0,4.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1370,Chinese__deepseek-r1_14b__row01370,2.3333333333333335,3.6666666666666665,1.6666666666666667,3.0,1.3333333333333333,3.5,4.5,4.0,4.0
378,promotion,Male,30–39,High school,Managerial employee,Divorced,">46,000,000 VND",Chinese,2,5,1,3,4,5,2,4,2,5,5,3,3,1,5,3.0,4.0,4.0,5.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1371,Chinese__deepseek-r1_14b__row01371,2.6666666666666665,4.0,2.6666666666666665,4.333333333333333,3.0,3.5,3.5,4.0,3.0
379,promotion,Male,30–39,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,5,4,2,2,1,5,2,1,1,1,5,1,3,2,3,3.0,4.0,3.0,4.0,3.0,4.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1372,Chinese__deepseek-r1_14b__row01372,3.6666666666666665,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.6666666666666665,3.5,4.0,3.5,3.6666666666666665
380,promotion,Female,50–59,High school,Office worker,Married,"16,000,000–25,000,000 VND",Chinese,3,1,4,2,5,1,3,1,5,2,5,4,5,2,2,4.0,4.0,5.0,5.0,3.0,4.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1373,Chinese__deepseek-r1_14b__row01373,2.6666666666666665,2.6666666666666665,3.0,3.6666666666666665,3.0,4.0,5.0,4.5,4.333333333333333
381,promotion,Male,40–49,Bachelor’s degree,Other,Married,"<15,000,000 VND",Chinese,3,1,1,5,3,5,2,1,3,1,2,1,4,4,5,4.0,5.0,5.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1374,Chinese__deepseek-r1_14b__row01374,1.6666666666666667,4.333333333333333,2.0,1.3333333333333333,4.333333333333333,4.5,4.5,4.5,4.0
382,promotion,Male,<20,High school,Office worker,Single,">46,000,000 VND",Chinese,5,1,3,2,4,5,4,4,1,5,2,3,3,1,2,4.0,4.0,5.0,6.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1375,Chinese__deepseek-r1_14b__row01375,3.0,3.6666666666666665,3.0,3.3333333333333335,2.0,4.0,4.5,4.75,4.0
383,promotion,Female,50–59,Bachelor’s degree,Office worker,Married,"36,000,000–45,000,000 VND",Chinese,3,1,1,5,2,1,1,2,4,1,2,2,4,2,3,3.0,3.0,4.0,2.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1376,Chinese__deepseek-r1_14b__row01376,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.6666666666666667,3.0,3.0,3.5,3.0,3.3333333333333335
384,promotion,Male,20–29,Postgraduate degree,Other,Married,"16,000,000–25,000,000 VND",Chinese,1,3,5,2,4,5,5,3,2,2,4,5,3,2,3,3.0,4.0,4.0,4.0,5.0,6.0,7.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1377,Chinese__deepseek-r1_14b__row01377,3.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,2.6666666666666665,3.5,6.5,3.75,6.0
385,promotion,Female,50–59,Bachelor’s degree,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",Chinese,1,1,1,1,1,5,2,4,1,3,5,4,2,4,1,2.0,3.0,3.0,2.0,2.0,2.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1378,Chinese__deepseek-r1_14b__row01378,1.0,2.3333333333333335,2.3333333333333335,4.0,2.3333333333333335,2.5,2.5,2.5,2.3333333333333335
386,promotion,Female,<20,Postgraduate degree,Student,Divorced,"36,000,000–45,000,000 VND",Chinese,5,4,5,4,3,2,1,1,5,2,2,4,4,4,4,5.0,4.0,5.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1379,Chinese__deepseek-r1_14b__row01379,4.666666666666667,3.0,2.3333333333333335,2.6666666666666665,4.0,4.5,4.5,4.75,4.0
387,promotion,Female,>60,Bachelor’s degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Chinese,5,1,1,4,5,2,2,2,4,5,3,1,3,1,5,3.0,4.0,5.0,4.0,4.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1380,Chinese__deepseek-r1_14b__row01380,2.3333333333333335,3.6666666666666665,2.6666666666666665,3.0,3.0,3.5,3.5,4.0,3.6666666666666665
388,promotion,Male,30–39,Postgraduate degree,Student,Married,"<15,000,000 VND",Chinese,1,5,3,3,1,4,1,4,5,1,1,2,2,5,5,3.0,4.0,3.0,4.0,2.0,2.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1381,Chinese__deepseek-r1_14b__row01381,3.0,2.6666666666666665,3.3333333333333335,1.3333333333333333,4.0,3.5,2.5,3.5,2.3333333333333335
389,promotion,Male,50–59,Bachelor’s degree,Managerial employee,Married,">46,000,000 VND",Chinese,1,5,2,4,3,2,3,2,5,4,3,4,2,2,1,4.0,3.0,3.0,2.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1382,Chinese__deepseek-r1_14b__row01382,2.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,1.6666666666666667,3.5,3.5,3.0,3.0
390,promotion,Male,40–49,Bachelor’s degree,Student,Divorced,"36,000,000–45,000,000 VND",Chinese,3,4,1,4,2,2,4,4,1,3,2,1,5,3,4,3.0,4.0,3.0,3.0,3.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1383,Chinese__deepseek-r1_14b__row01383,2.6666666666666665,2.6666666666666665,3.0,2.0,4.0,3.5,3.0,3.25,3.0
391,promotion,Male,40–49,Bachelor’s degree,Blue-collar worker,Married,"<15,000,000 VND",Chinese,1,5,3,1,4,4,4,3,3,3,1,4,2,3,3,4.0,5.0,4.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1384,Chinese__deepseek-r1_14b__row01384,3.0,3.0,3.3333333333333335,2.6666666666666665,2.6666666666666665,4.5,4.5,4.25,4.0
392,promotion,Male,20–29,Postgraduate degree,Managerial employee,Single,"16,000,000–25,000,000 VND",Chinese,1,2,1,5,5,5,5,4,1,4,3,2,1,2,5,3.0,2.0,4.0,3.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1385,Chinese__deepseek-r1_14b__row01385,1.3333333333333333,5.0,3.3333333333333335,3.0,2.6666666666666665,2.5,3.5,3.0,3.0
393,promotion,Female,40–49,High school,Office worker,Living with parents,"26,000,000–35,000,000 VND",Chinese,3,1,3,1,2,2,2,2,5,3,3,1,4,3,5,4.0,3.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1386,Chinese__deepseek-r1_14b__row01386,2.3333333333333335,1.6666666666666667,3.0,2.3333333333333335,4.0,3.5,4.5,4.0,4.0
394,promotion,Male,50–59,Postgraduate degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,2,3,5,4,5,1,2,4,5,1,1,2,5,3,4,4.0,3.0,4.0,5.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1387,Chinese__deepseek-r1_14b__row01387,3.3333333333333335,3.3333333333333335,3.6666666666666665,1.3333333333333333,4.0,3.5,5.5,4.0,5.0
395,promotion,Male,40–49,High school,Student,Divorced,"<15,000,000 VND",Chinese,3,5,1,4,4,2,1,4,4,4,3,1,4,3,4,5.0,4.0,5.0,6.0,4.0,5.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1388,Chinese__deepseek-r1_14b__row01388,3.0,3.3333333333333335,3.0,2.6666666666666665,3.6666666666666665,4.5,4.5,5.0,4.333333333333333
396,promotion,Female,20–29,Postgraduate degree,Civil servant,Divorced,"<15,000,000 VND",Chinese,3,1,1,4,1,3,2,2,2,2,1,4,1,3,3,3.0,3.0,4.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1389,Chinese__deepseek-r1_14b__row01389,1.6666666666666667,2.6666666666666665,2.0,2.3333333333333335,2.3333333333333335,3.0,4.5,3.5,4.0
397,promotion,Female,50–59,Postgraduate degree,Office worker,Divorced,"<15,000,000 VND",Chinese,2,1,4,2,2,2,5,1,4,1,2,1,2,3,1,2.0,3.0,3.0,3.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1390,Chinese__deepseek-r1_14b__row01390,2.3333333333333335,2.0,3.3333333333333335,1.3333333333333333,2.0,2.5,4.5,2.75,4.0
398,promotion,Female,<20,High school,Managerial employee,Married,"<15,000,000 VND",Chinese,4,4,1,1,2,2,1,3,2,4,3,2,5,2,3,3.0,4.0,5.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1391,Chinese__deepseek-r1_14b__row01391,3.0,1.6666666666666667,2.0,3.0,3.3333333333333335,3.5,4.5,4.25,4.0
399,promotion,Female,40–49,Bachelor’s degree,Civil servant,Married,">46,000,000 VND",Chinese,1,5,2,4,1,3,1,4,2,4,5,2,2,5,3,3.0,4.0,2.0,4.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1392,Chinese__deepseek-r1_14b__row01392,2.6666666666666665,2.6666666666666665,2.3333333333333335,3.6666666666666665,3.3333333333333335,3.5,3.5,3.25,3.3333333333333335
400,promotion,Female,30–39,High school,Managerial employee,Living with parents,">46,000,000 VND",Chinese,2,2,1,5,3,3,5,3,1,5,3,3,5,3,2,3.0,4.0,3.0,3.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1393,Chinese__deepseek-r1_14b__row01393,1.6666666666666667,3.6666666666666665,3.0,3.6666666666666665,3.3333333333333335,3.5,3.5,3.25,3.0
401,promotion,Male,30–39,Postgraduate degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,5,1,5,5,4,5,3,2,1,3,1,2,3,4,1,4.0,5.0,5.0,4.0,5.0,6.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1394,Chinese__deepseek-r1_14b__row01394,3.6666666666666665,4.666666666666667,2.0,2.0,2.6666666666666665,4.5,5.5,4.5,5.333333333333333
402,promotion,Male,50–59,High school,Other,Single,"36,000,000–45,000,000 VND",Chinese,1,3,5,2,5,3,4,3,1,1,2,5,5,2,4,4.0,3.0,4.0,4.0,3.0,3.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1395,Chinese__deepseek-r1_14b__row01395,3.0,3.3333333333333335,2.6666666666666665,2.6666666666666665,3.6666666666666665,3.5,4.0,3.75,3.6666666666666665
403,promotion,Female,40–49,Postgraduate degree,Civil servant,Living with parents,">46,000,000 VND",Chinese,3,4,4,5,1,5,4,2,5,5,1,4,3,5,4,5.0,5.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1396,Chinese__deepseek-r1_14b__row01396,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,4.0,5.0,4.5,4.75,4.0
404,promotion,Male,30–39,Postgraduate degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,2,5,2,1,3,5,5,5,5,5,2,5,1,2,2,3.0,4.0,3.0,4.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,1397,Chinese__deepseek-r1_14b__row01397,3.0,3.0,5.0,4.0,1.6666666666666667,3.5,3.5,3.5,3.0
